61.662 3.0 21 35 45 46 52 79 92 123 135 182 0
78.3789 3.0 36 41 45 47 52 80 91 123 135 182 0
83.0711 3.0 35 41 45 47 53 80 91 123 135 182 0
82.3524 3.0 35 41 45 47 53 80 91 123 135 182 0
84.6058 5.0 35 41 45 47 54 80 91 123 135 182 0
94.4283 4.0 22 32 45 46 52 78 92 123 136 182 0
115.541 2.0 22 34 45 46 52 78 92 123 135 182 0
137.078 12.0 16 16 21 26 50 80 100 113 133 171 0
136.199 4.0 16 16 21 26 48 80 100 113 132 171 0
136.074 4.0 30 38 45 47 67 80 89 123 134 183 0
137.582 2.0 30 38 44 47 67 80 89 123 134 182 0
140.26 3.0 30 37 44 47 66 80 89 123 134 182 0
149.0 3.0 30 37 44 47 66 80 89 123 134 182 0
173.964 5.0 29 34 43 47 66 80 89 123 134 182 0
166.992 3.0 28 32 43 47 66 80 89 123 134 182 0
172.704 3.0 27 32 43 47 67 79 89 123 134 182 0
175.71 3.0 28 32 43 47 67 79 89 123 134 182 0
171.765 4.0 26 32 43 47 67 79 89 123 134 182 0
172.547 2.0 31 41 45 47 62 80 91 123 134 182 0
183.032 2.0 27 32 43 47 67 79 89 123 134 182 0
174.597 3.0 27 32 43 47 67 79 89 123 134 182 0
175.71 3.0 31 41 45 47 62 80 91 123 134 182 0
175.87 6.0 25 42 45 46 52 79 92 123 135 182 0
176.83 3.0 25 32 43 47 67 79 89 123 134 182 0
192.381 3.0 31 41 45 47 62 80 90 123 134 182 0
185.705 5.0 25 42 45 46 52 79 92 123 135 182 0
195.54 11.0 16 16 21 26 47 80 100 113 132 171 0
205.508 6.0 16 16 21 27 47 80 100 113 132 171 0
213.45 5.0 16 16 21 27 47 80 100 113 132 171 0
217.926 4.0 16 16 21 27 47 80 100 113 132 171 0
217.926 4.0 31 41 45 47 62 80 90 123 134 182 0
230.658 4.0 21 30 41 48 67 79 89 123 134 181 0
233.375 4.0 21 30 41 48 67 79 89 123 134 181 0
401.849 7.0 31 41 45 47 63 80 90 123 134 182 0
637.622 8.0 16 30 42 48 67 79 90 123 134 179 0
504.674 12.0 16 16 20 27 42 80 100 112 132 170 0
688.463 12.0 3 8 8 30 35 79 103 110 131 170 0
895.617 10.0 3 4 10 19 33 68 100 109 130 169 0
938.949 12.0 1 2 18 23 71 83 97 118 133 174 0
929.787 8.0 4 4 6 7 13 17 32 96 117 156 0
938.949 12.0 4 4 6 7 13 17 32 96 117 156 0
1577.26 12.0 30 43 45 46 52 79 91 123 135 182 0
20.3377 10.0 19 30 45 46 52 78 92 123 136 182 0
17.2876 4.0 19 30 45 46 52 78 92 123 136 182 0
39.7561 3.0 3 4 6 11 53 56 90 124 146 185 0
112.045 3.0 12 17 42 48 55 76 93 123 138 181 0
121.929 4.0 13 19 42 48 55 76 93 123 138 182 0
130.915 12.0 2 3 4 10 13 28 39 71 129 220 0
130.554 4.0 2 3 4 10 13 28 39 72 129 220 0
130.554 4.0 4 6 8 12 18 21 36 63 136 233 0
21.9256 8.0 20 26 31 45 48 52 63 79 100 129 0
16.8755 4.0 10 25 38 43 48 52 66 79 100 129 0
19.4849 9.0 10 25 38 43 48 52 66 79 100 129 0
18.2919 3.0 12 26 38 43 48 52 65 79 100 129 0
19.4849 10.0 11 13 22 41 48 57 66 81 101 130 0
