@relation data
@attribute Feature_0 numeric
@attribute Feature_1 numeric
@attribute Feature_2 numeric
@attribute Feature_3 numeric
@attribute class {0,1}
@data
12.0,11.9019,1282.14,6.0,0
6.0,10.3594,9.49843,4.0,0
6.0,0.0,9.49843,6.0,0
8.0,10.1678,22.8744,4.0,0
12.0,11.4936,34.2925,4.0,0
12.0,28.9279,11.7587,5.0,0
12.0,12.0549,3.13695,4.0,0
5.0,10.5712,6.15136,5.0,0
12.0,15.0657,20.2534,3.0,0
12.0,16.5557,44.8834,4.0,0
7.0,10.1464,48.2784,5.0,0
12.0,11.3542,128.315,3.0,0
12.0,20.9837,284.911,2.0,0
7.0,0.0,257.042,4.0,0
12.0,0.0,341.438,4.0,0
12.0,13.5601,365.251,4.0,0
12.0,13.9589,3.6106,2.0,0
12.0,10.235,78.5515,3.0,0
12.0,10.8948,1561.07,2.0,0
12.0,12.731,201.544,3.0,0
10.0,13.0499,93.4292,4.0,0
11.0,10.0965,3.69356,8.0,0
8.0,13.2632,8.65954,1.0,0
11.0,11.6406,8.78467,8.0,0
11.0,10.1503,110.289,1.0,0
12.0,10.0482,996.716,4.0,0
10.0,12.0663,9.34358,1.0,0
11.0,11.0211,14.8253,3.0,0
11.0,0.0,14.924,4.0,0
9.0,10.1881,116.345,6.0,0
10.0,10.2406,227.41,7.0,0
12.0,19.6614,69.9098,9.0,0
7.0,0.0,123.387,2.0,0
12.0,10.9723,337.823,4.0,0
8.0,10.0278,160.834,2.0,0
9.0,15.0322,5.59455,3.0,0
9.0,128.217,590.688,14.0,1
5.0,13.7021,5.66629,2.0,0
11.0,19.5401,11.3182,2.0,0
4.0,10.1418,3.211,5.0,0
5.0,10.0664,3.95474,4.0,0
6.0,13.6467,7.58032,2.0,0
6.0,10.7932,21.4168,5.0,0
8.0,10.5525,226.744,3.0,0
8.0,11.925,295.324,6.0,0
11.0,12.4372,342.382,4.0,0
8.0,10.2526,326.51,6.0,0
8.0,11.1455,377.801,5.0,0
7.0,10.7856,717.936,4.0,0
8.0,49.5513,45.8286,5.0,0
5.0,10.1328,5.22952,6.0,0
3.0,10.4736,5.91625,5.0,0
7.0,10.0278,2.28327,5.0,0
9.0,11.825,8.52938,2.0,0
3.0,10.3107,52.8534,5.0,0
9.0,11.4892,423.613,6.0,0
8.0,10.6799,1567.45,3.0,0
8.0,10.0759,1605.62,1.0,0
8.0,10.2445,1802.8,2.0,0
6.0,11.5362,4.17198,1.0,0
4.0,10.873,2.49958,3.0,0
4.0,10.1629,2.53049,3.0,0
8.0,10.6585,1319.79,3.0,0
9.0,12.5079,1849.99,2.0,0
7.0,10.4317,1941.17,1.0,0
8.0,11.4778,7.07637,3.0,0
5.0,10.7731,3.76866,4.0,0
6.0,11.5457,4.07886,4.0,0
5.0,10.2542,6.13521,4.0,0
12.0,10.4859,40.8913,5.0,0
12.0,10.3679,88.0006,5.0,0
9.0,20.8744,2.09793,8.0,0
3.0,10.8975,2.09793,8.0,0
4.0,11.4254,3.39679,1.0,0
4.0,12.0811,13.115,8.0,0
7.0,10.6604,58.2718,4.0,0
6.0,10.0495,80.7744,8.0,0
5.0,10.1892,82.3524,4.0,0
6.0,10.0863,88.0006,8.0,0
6.0,10.0492,93.0048,8.0,0
6.0,10.0834,100.981,8.0,0
7.0,10.038,108.85,8.0,0
8.0,10.0216,167.296,8.0,0
6.0,10.0061,180.232,8.0,0
8.0,12.7435,348.88,8.0,0
8.0,0.0,348.88,4.0,0
11.0,13.1098,481.344,5.0,0
7.0,0.0,460.731,4.0,0
9.0,11.252,516.065,9.0,0
12.0,0.0,517.45,4.0,0
9.0,11.3848,799.024,3.0,0
8.0,10.1142,1722.71,1.0,0
11.0,11.6321,9.1654,4.0,0
12.0,17.6422,70.839,6.0,0
7.0,0.0,64.3502,2.0,0
7.0,14.3258,212.106,3.0,0
6.0,0.0,190.475,2.0,0
5.0,10.0008,2.7469,1.0,0
11.0,10.2754,28.2,3.0,0
12.0,12.2639,309.974,1.0,0
10.0,13.9589,4.26513,4.0,0
5.0,10.2965,2.28327,1.0,0
8.0,10.1485,2.83968,1.0,0
8.0,10.0921,1976.07,1.0,0
11.0,46.1505,6.66797,3.0,0
4.0,10.0591,3.73765,3.0,0
5.0,10.9465,2.71598,3.0,0
3.0,10.309,3.05625,2.0,0
5.0,10.0353,3.42777,1.0,0
2.0,10.1376,8.27574,3.0,0
12.0,11.2834,13.0821,2.0,0
5.0,10.1222,2.31417,1.0,0
3.0,10.0683,2.03616,4.0,0
12.0,13.4214,8.78346,3.0,0
8.0,10.2405,1722.71,2.0,0
4.0,13.9226,3.05625,2.0,0
4.0,10.329,4.17198,2.0,0
6.0,13.8084,7.35966,5.0,0
5.0,11.5296,6.69935,5.0,0
4.0,10.0048,5.57263,5.0,0
11.0,0.0,37.9499,3.0,0
8.0,0.0,49.5525,3.0,0
12.0,17.6636,326.51,2.0,0
11.0,10.4965,1342.32,2.0,0
8.0,10.2902,1516.61,3.0,0
9.0,10.8973,1663.87,3.0,0
11.0,11.2818,1788.4,2.0,0
8.0,10.3052,1908.59,3.0,0
6.0,12.5758,3.64466,2.0,0
7.0,10.0235,3.211,2.0,0
9.0,10.0414,1678.77,1.0,0
8.0,10.2278,1856.59,1.0,0
9.0,10.5556,1997.31,1.0,0
4.0,10.0389,3.42777,1.0,0
6.0,10.0219,3.92372,1.0,0
12.0,10.0973,23.3238,5.0,0
5.0,10.0049,24.6353,5.0,0
5.0,10.0962,50.6912,5.0,0
5.0,10.0989,63.1232,5.0,0
11.0,10.1548,90.5588,5.0,0
5.0,0.0,188.758,2.0,0
6.0,0.0,238.258,2.0,0
8.0,10.1766,487.836,2.0,0
7.0,26.8541,4.10989,4.0,0
7.0,10.42,2.62323,3.0,0
4.0,10.1305,3.92372,2.0,0
4.0,10.0268,5.19836,4.0,0
6.0,10.001,8.33911,1.0,0
7.0,10.5448,54.3875,4.0,0
7.0,15.5355,195.717,10.0,0
5.0,0.0,200.917,7.0,0
7.0,12.2869,411.668,4.0,0
7.0,0.0,434.736,7.0,0
7.0,10.1247,978.25,1.0,0
7.0,11.49,1361.6,4.0,0
7.0,0.0,1361.6,7.0,0
9.0,10.1297,1384.85,3.0,0
8.0,10.7492,1845.05,1.0,0
8.0,0.0,1845.05,7.0,0
9.0,10.9333,1854.94,3.0,0
9.0,11.2204,1871.54,2.0,0
9.0,65.5442,4.63803,9.0,0
9.0,15.8396,3.11814,4.0,0
5.0,11.4055,2.31417,4.0,0
5.0,11.2717,2.87061,1.0,0
5.0,10.6236,3.11814,2.0,0
8.0,13.5587,3.14909,3.0,0
7.0,10.7883,3.70665,2.0,0
8.0,17.5512,4.35831,1.0,0
2.0,10.6895,50.0926,9.0,0
3.0,10.0997,115.864,9.0,0
4.0,11.9794,118.146,9.0,0
12.0,10.1864,508.291,2.0,0
7.0,10.5844,1136.27,2.0,0
9.0,11.0636,1254.42,1.0,0
9.0,0.0,1254.42,10.0,0
8.0,10.7,1311.58,1.0,0
8.0,10.9128,1315.09,1.0,0
9.0,10.4597,1426.18,3.0,0
8.0,10.7203,1441.51,2.0,0
8.0,10.2479,1721.18,2.0,0
9.0,11.1763,1806.01,3.0,0
8.0,10.5546,1841.76,1.0,0
9.0,12.2448,1915.4,4.0,0
9.0,0.0,1903.49,10.0,0
7.0,10.0253,2.00528,1.0,0
4.0,10.1507,3.14909,6.0,0
3.0,10.5403,3.27292,3.0,0
6.0,10.5944,299.055,1.0,0
7.0,10.1044,359.982,3.0,0
5.0,12.9208,2.77783,1.0,0
5.0,12.1852,3.211,3.0,0
7.0,10.1634,3.30389,3.0,0
6.0,12.2881,3.86168,1.0,0
8.0,10.4532,11.1239,1.0,0
8.0,10.4421,17.8749,3.0,0
8.0,0.0,17.8749,5.0,0
12.0,21.4975,86.4131,3.0,0
12.0,0.0,44.9647,5.0,0
12.0,0.0,81.8763,5.0,0
12.0,14.9983,185.705,4.0,0
6.0,10.0841,183.863,5.0,0
7.0,0.0,195.717,5.0,0
3.0,10.078,19.5911,3.0,0
12.0,0.0,80.0726,3.0,0
8.0,10.9236,264.216,3.0,0
6.0,10.287,309.419,2.0,0
8.0,13.2408,826.561,3.0,0
8.0,0.0,716.018,3.0,0
8.0,10.3322,719.218,2.0,0
8.0,10.8966,1145.42,1.0,0
3.0,11.6101,2.34506,4.0,0
3.0,10.2034,2.37596,14.0,0
5.0,10.028,2.00528,4.0,0
3.0,11.1803,2.80875,14.0,0
3.0,10.6868,2.12881,14.0,0
3.0,10.1078,2.28327,4.0,0
3.0,10.12,2.34506,1.0,0
4.0,10.2131,3.24196,4.0,0
4.0,10.3152,4.04782,1.0,0
4.0,11.117,12.9833,14.0,0
5.0,10.0037,34.9089,6.0,0
7.0,11.1582,59.7335,14.0,0
7.0,10.5366,87.4128,11.0,0
8.0,10.162,204.212,5.0,0
8.0,17.0902,2.28327,5.0,0
3.0,10.1371,2.37596,2.0,0
4.0,10.912,3.24196,4.0,0
3.0,10.255,2.87061,5.0,0
6.0,12.3038,4.07886,4.0,0
10.0,10.7342,3.79966,4.0,0
5.0,10.751,19.7682,6.0,0
5.0,10.6404,15.4477,2.0,0
5.0,0.0,15.4477,13.0,0
6.0,10.1845,32.84,6.0,0
10.0,12.2488,50.473,7.0,0
5.0,10.2305,313.888,3.0,0
6.0,10.3894,65.0033,4.0,0
3.0,10.2951,81.7181,4.0,0
6.0,0.0,85.2592,4.0,0
6.0,0.0,120.246,4.0,0
5.0,10.0184,185.705,2.0,0
5.0,10.0553,3.73765,11.0,0
5.0,10.0093,9.9645,11.0,0
3.0,10.0897,12.819,11.0,0
3.0,10.3507,13.9086,11.0,0
2.0,10.5439,28.3193,17.0,0
2.0,10.2992,29.3213,17.0,0
2.0,10.4331,30.7487,17.0,0
2.0,11.1161,35.3918,17.0,0
2.0,10.422,40.6058,17.0,0
2.0,10.2849,40.5583,17.0,0
2.0,10.0134,41.5621,17.0,0
2.0,10.6159,43.4652,17.0,0
10.0,19.8906,247.434,10.0,0
2.0,10.1947,49.1233,17.0,0
2.0,10.3404,62.2307,17.0,0
3.0,12.4567,65.2661,17.0,0
2.0,10.4866,65.9265,17.0,0
2.0,10.0185,78.6846,17.0,0
3.0,10.3687,81.0879,10.0,0
6.0,10.0721,103.675,2.0,0
4.0,10.8767,188.416,22.0,0
7.0,13.4334,460.319,10.0,0
6.0,0.0,430.483,3.0,0
12.0,11.9225,679.313,4.0,0
6.0,10.2599,705.243,4.0,0
4.0,10.9121,2.09793,3.0,0
4.0,11.0996,2.19059,4.0,0
3.0,10.0244,2.59231,7.0,0
7.0,10.0064,6.54248,1.0,0
6.0,10.1474,7.92765,2.0,0
5.0,10.3731,2.77783,3.0,0
12.0,10.6739,613.624,4.0,0
4.0,10.1818,2.83968,3.0,0
12.0,10.6048,4.94917,4.0,0
7.0,0.0,17.1844,4.0,0
10.0,10.0634,40.2741,4.0,0
12.0,10.4682,1002.08,4.0,0
2.0,10.0012,4.07886,43.0,0
2.0,10.3455,21.8891,42.0,0
2.0,10.4776,22.8057,42.0,0
2.0,10.3406,24.2582,42.0,0
2.0,10.1011,24.8625,42.0,0
2.0,10.3022,24.9384,42.0,0
2.0,10.2173,26.5118,42.0,0
3.0,10.4009,26.9789,42.0,0
2.0,10.3262,27.1744,42.0,0
2.0,10.0261,28.7584,42.0,0
3.0,10.0683,29.0795,42.0,0
3.0,10.4606,29.9295,42.0,0
3.0,10.2294,31.4527,42.0,0
3.0,10.4447,31.2864,42.0,0
2.0,10.4622,34.2123,42.0,0
3.0,11.9442,39.6623,42.0,0
3.0,12.2293,40.4634,42.0,0
2.0,10.4767,46.3932,42.0,0
3.0,10.2969,45.9309,42.0,0
3.0,10.6195,48.6965,42.0,0
3.0,10.2181,48.963,42.0,0
4.0,13.9226,53.1352,41.0,0
3.0,12.7989,53.5314,42.0,0
4.0,14.1627,55.1373,42.0,0
3.0,10.0208,56.6001,42.0,0
3.0,10.5982,342.382,42.0,0
2.0,10.7478,336.004,42.0,0
3.0,10.4306,361.92,42.0,0
4.0,10.1874,331.817,42.0,0
5.0,10.1127,339.33,42.0,0
4.0,10.0048,345.152,42.0,0
4.0,10.3662,405.821,44.0,0
5.0,10.3292,383.934,40.0,0
6.0,10.0516,374.437,7.0,0
5.0,10.0327,393.318,40.0,0
8.0,10.0273,522.556,3.0,0
5.0,10.1695,599.552,8.0,0
12.0,21.9803,766.913,44.0,0
8.0,0.0,1153.62,4.0,0
12.0,0.0,1201.89,4.0,0
12.0,10.1711,1266.78,16.0,0
12.0,14.9247,1979.6,43.0,0
12.0,0.0,1615.66,4.0,0
12.0,10.7331,1663.87,1.0,0
11.0,41.9203,17.4945,30.0,0
3.0,10.5859,61.2225,42.0,0
2.0,10.3929,65.7278,42.0,0
3.0,11.5659,131.277,42.0,0
2.0,10.7684,136.952,42.0,0
7.0,0.0,969.569,44.0,0
2.0,11.3271,1020.1,10.0,0
7.0,10.4552,1336.35,2.0,0
7.0,10.5253,1389.79,3.0,0
8.0,11.136,1997.31,2.0,0
4.0,10.3274,3.42777,1.0,0
9.0,13.4386,3.95474,5.0,0
7.0,12.8369,4.57584,2.0,0
8.0,12.3166,4.48259,3.0,0
7.0,0.0,36.5918,3.0,0
12.0,16.0753,193.429,3.0,0
12.0,12.2662,368.126,3.0,0
12.0,11.9012,511.935,3.0,0
8.0,10.8687,890.84,6.0,0
11.0,11.3351,1477.93,1.0,0
12.0,12.1356,1609.91,4.0,0
9.0,10.3034,1939.44,2.0,0
9.0,0.0,1939.44,3.0,0
7.0,10.0765,1429.99,6.0,0
8.0,12.825,4.42044,5.0,0
8.0,10.9237,4.9803,1.0,0
9.0,10.9967,6.79353,5.0,0
7.0,0.0,18.0137,6.0,0
5.0,10.2771,18.1875,5.0,0
12.0,10.5841,256.957,5.0,0
12.0,10.561,258.115,2.0,0
12.0,11.0928,298.252,5.0,0
11.0,12.2492,394.022,4.0,0
8.0,14.2652,1701.35,1.0,0
8.0,0.0,1699.84,6.0,0
9.0,10.4564,1777.28,4.0,0
5.0,0.0,16.3289,3.0,0
6.0,0.0,27.8828,3.0,0
5.0,0.0,43.2183,3.0,0
4.0,10.6212,67.5329,2.0,0
7.0,10.4546,1189.11,2.0,0
9.0,10.6674,2.40686,4.0,0
9.0,10.2261,2.49958,1.0,0
10.0,10.1104,2.77783,5.0,0
4.0,10.7783,4.26513,6.0,0
5.0,10.6256,11.221,6.0,0
9.0,10.4247,11.8054,2.0,0
9.0,0.0,11.8054,4.0,0
7.0,10.2639,1306.91,5.0,0
8.0,53.381,1003.87,9.0,1
7.0,10.1482,9.00613,3.0,0
12.0,10.0263,24.3335,1.0,0
7.0,15.9033,2.22148,1.0,0
11.0,30.1584,35.3037,1.0,0
8.0,0.0,194.306,2.0,0
12.0,11.6426,547.874,2.0,0
12.0,12.2197,1018.29,1.0,0
12.0,19.332,1972.55,1.0,0
9.0,17.2263,1619.99,4.0,0
10.0,0.0,1662.39,2.0,0
7.0,14.7399,2.06704,1.0,0
6.0,0.0,2.90155,4.0,0
7.0,16.8913,26.0092,1.0,0
6.0,0.0,713.468,4.0,0
6.0,10.0621,1449.23,1.0,0
8.0,10.7578,1609.91,2.0,0
8.0,11.0413,1574.45,3.0,0
8.0,0.0,1574.45,4.0,0
10.0,10.4565,1597.06,2.0,0
8.0,10.654,1641.78,1.0,0
8.0,11.0266,1905.19,1.0,0
8.0,10.2719,1778.86,3.0,0
8.0,12.3031,1937.71,1.0,0
8.0,10.298,1970.8,1.0,0
8.0,10.9931,1891.66,2.0,0
9.0,11.5362,1922.24,2.0,0
7.0,10.0201,1923.95,2.0,0
8.0,10.624,1991.98,3.0,0
7.0,10.8806,959.253,7.0,0
7.0,10.0091,1062.8,5.0,0
7.0,10.0018,1098.43,5.0,0
8.0,10.8419,1302.26,5.0,0
8.0,10.7101,1343.52,1.0,0
8.0,0.0,1343.52,1.0,0
8.0,10.5115,1481.88,4.0,0
6.0,10.0232,1491.15,4.0,0
9.0,11.9904,1515.26,1.0,0
9.0,11.6294,1828.68,6.0,0
9.0,10.1029,1716.58,1.0,0
8.0,10.1059,1721.18,4.0,0
8.0,11.5801,1910.29,1.0,0
9.0,12.5997,1864.88,1.0,0
8.0,10.5097,1782.04,1.0,0
10.0,10.4603,1838.48,3.0,0
9.0,13.538,1861.56,4.0,0
5.0,0.0,13.6103,5.0,0
7.0,10.2121,865.784,4.0,0
7.0,10.2692,1075.18,2.0,0
6.0,10.6146,1034.76,1.0,0
8.0,13.4474,1059.02,5.0,0
8.0,0.0,1059.02,5.0,0
7.0,12.2239,1287.26,1.0,0
9.0,13.6986,1575.85,1.0,0
9.0,13.1927,1766.23,1.0,0
10.0,13.1096,1393.51,1.0,0
8.0,12.2522,1503.16,1.0,0
9.0,10.5277,1476.61,4.0,0
8.0,10.0113,1625.77,3.0,0
10.0,10.7341,1977.83,3.0,0
8.0,12.531,1806.01,4.0,0
10.0,10.6818,1766.23,1.0,0
9.0,12.2638,1806.01,1.0,0
9.0,11.7652,1953.32,1.0,0
9.0,10.318,1900.1,2.0,0
6.0,12.0656,11.0592,2.0,0
5.0,10.1625,569.818,2.0,0
8.0,10.2635,1317.44,2.0,0
6.0,10.406,1495.15,1.0,0
7.0,12.2358,1749.0,2.0,0
9.0,10.0025,1622.88,1.0,0
7.0,0.0,1640.32,1.0,0
10.0,10.0243,1716.58,1.0,0
9.0,11.0186,1879.9,1.0,0
9.0,12.5949,1983.13,2.0,0
7.0,17.2911,6.10392,3.0,0
4.0,10.1401,339.026,3.0,0
5.0,10.1769,572.366,5.0,0
8.0,10.3019,1151.56,3.0,0
7.0,10.7591,1156.7,3.0,0
7.0,0.0,1156.7,2.0,0
9.0,13.3405,1761.51,2.0,0
8.0,10.9504,1298.78,4.0,0
8.0,10.5038,1309.24,1.0,0
8.0,11.7701,1315.09,2.0,0
8.0,10.2456,1364.03,2.0,0
8.0,12.9035,1840.12,3.0,0
7.0,10.975,1441.51,2.0,0
8.0,11.8835,1470.04,3.0,0
9.0,12.0537,1948.1,2.0,0
9.0,11.713,1861.56,4.0,0
9.0,12.5662,1823.8,1.0,0
9.0,11.2581,1788.4,2.0,0
11.0,10.1301,1793.19,1.0,0
8.0,10.8735,1944.63,2.0,0
10.0,10.8272,1876.55,1.0,0
7.0,10.0806,1905.19,3.0,0
8.0,10.0901,1934.26,1.0,0
8.0,25.9091,5.29187,3.0,0
4.0,10.0269,300.668,2.0,0
8.0,12.375,1100.39,4.0,0
8.0,0.0,1100.39,3.0,0
9.0,10.3688,1124.18,4.0,0
8.0,11.2445,1545.26,2.0,0
6.0,10.8973,1288.41,3.0,0
9.0,12.0555,1532.92,1.0,0
8.0,13.1543,1967.29,3.0,0
8.0,10.5941,1539.76,2.0,0
8.0,11.1825,1749.0,1.0,0
9.0,11.8213,1524.74,3.0,0
7.0,10.2127,1451.82,3.0,0
8.0,10.6401,1476.61,2.0,0
8.0,12.8976,1953.32,3.0,0
8.0,10.7154,1587.13,3.0,0
8.0,11.5388,1727.32,1.0,0
10.0,10.6647,1951.58,1.0,0
7.0,11.832,1963.79,2.0,0
10.0,12.2375,1898.41,2.0,0
9.0,11.119,1958.54,1.0,0
10.0,14.2121,1967.29,2.0,0
8.0,10.0212,1976.07,3.0,0
4.0,17.7844,2.03616,3.0,0
8.0,31.7339,3.79966,2.0,0
5.0,0.0,34.6904,3.0,0
7.0,10.0792,1329.23,3.0,0
7.0,11.309,1431.27,3.0,0
8.0,0.0,1431.27,3.0,0
7.0,10.5855,1615.66,3.0,0
8.0,10.2328,1577.26,2.0,0
8.0,11.7109,1736.58,3.0,0
9.0,10.7054,1689.27,1.0,0
8.0,0.0,1719.64,3.0,0
9.0,11.9763,1969.04,1.0,0
7.0,10.3965,1736.58,1.0,0
8.0,10.7228,1761.51,2.0,0
10.0,12.9216,1761.51,1.0,0
9.0,10.3852,1767.8,2.0,0
8.0,13.221,5.38542,4.0,0
8.0,10.0262,25.9322,4.0,0
4.0,10.1433,269.974,1.0,0
7.0,10.253,1062.8,1.0,0
7.0,10.1396,1083.84,3.0,0
6.0,11.0876,1230.07,4.0,0
9.0,10.979,1273.57,3.0,0
8.0,0.0,1272.43,4.0,0
8.0,13.6097,1597.06,3.0,0
8.0,13.1401,1715.05,2.0,0
8.0,10.0457,1353.13,2.0,0
8.0,11.1071,1356.75,1.0,0
9.0,11.561,1429.99,3.0,0
8.0,11.8467,1523.39,3.0,0
8.0,11.1985,1409.75,2.0,0
10.0,11.3543,1433.82,3.0,0
8.0,10.0038,1433.82,3.0,0
9.0,10.2076,1559.09,2.0,0
8.0,10.7562,1560.48,3.0,0
9.0,14.9575,1910.29,3.0,0
8.0,12.22,1969.04,2.0,0
9.0,10.4604,1780.45,3.0,0
9.0,11.1028,1853.29,2.0,0
7.0,10.1981,1814.08,2.0,0
7.0,10.4165,1789.99,2.0,0
10.0,10.2936,1797.99,3.0,0
8.0,12.5665,1962.04,3.0,0
8.0,11.4771,1955.06,4.0,0
10.0,10.8148,1969.04,2.0,0
6.0,10.0882,479.199,3.0,0
6.0,10.0905,534.827,2.0,0
6.0,10.463,535.305,1.0,0
6.0,10.1677,571.346,5.0,0
6.0,10.0554,674.482,4.0,0
8.0,10.205,1030.15,3.0,0
8.0,10.055,1043.09,6.0,0
8.0,10.5044,1072.31,3.0,0
8.0,0.0,1072.31,3.0,0
8.0,10.6079,1086.75,5.0,0
8.0,10.5689,1183.82,5.0,0
7.0,10.7369,1230.07,5.0,0
7.0,10.1738,1232.26,4.0,0
9.0,12.0699,1530.19,4.0,0
7.0,12.5191,1393.51,4.0,0
8.0,10.2903,1335.16,4.0,0
8.0,11.4344,1384.85,4.0,0
8.0,11.2953,1447.94,3.0,0
9.0,11.5549,1451.82,4.0,0
9.0,10.4898,1476.61,3.0,0
8.0,10.1476,1489.83,2.0,0
8.0,10.91,1517.97,3.0,0
9.0,11.7278,1854.94,3.0,0
8.0,10.3605,1554.93,2.0,0
8.0,10.7366,1695.3,3.0,0
8.0,11.9106,1728.86,4.0,0
7.0,10.1794,1741.23,3.0,0
10.0,10.9581,1742.78,2.0,0
8.0,10.3228,1747.45,4.0,0
8.0,10.2553,1750.56,3.0,0
9.0,12.0694,1766.23,2.0,0
7.0,12.2484,1864.88,2.0,0
8.0,10.7008,1802.8,5.0,0
8.0,10.2153,1845.05,1.0,0
9.0,10.4827,1856.59,4.0,0
9.0,11.8047,1896.72,4.0,0
9.0,11.0544,1900.1,4.0,0
9.0,10.5244,1965.54,4.0,0
7.0,10.0171,1965.54,2.0,0
8.0,14.2254,6.01007,3.0,0
9.0,10.0086,2.25237,3.0,0
4.0,10.5821,296.651,3.0,0
6.0,10.9495,472.822,3.0,0
6.0,10.2846,551.308,3.0,0
7.0,11.0846,686.623,6.0,0
7.0,10.4835,704.615,6.0,0
8.0,11.3434,985.251,6.0,0
8.0,10.4068,1094.52,2.0,0
6.0,10.8389,1149.51,3.0,0
8.0,13.5603,1764.66,1.0,0
8.0,10.3514,1449.23,4.0,0
8.0,0.0,1449.23,2.0,0
7.0,10.2084,1537.02,6.0,0
8.0,10.4813,1541.14,4.0,0
7.0,10.1832,1584.3,3.0,0
8.0,10.8568,1591.37,1.0,0
8.0,10.9492,1666.84,6.0,0
9.0,12.7894,1883.25,9.0,0
7.0,10.081,1764.66,2.0,0
7.0,10.1456,1843.41,1.0,0
7.0,10.6833,1853.29,6.0,0
8.0,14.7073,1888.29,4.0,0
10.0,11.5264,1895.03,3.0,0
9.0,11.7439,1923.95,3.0,0
8.0,10.0888,1960.29,1.0,0
9.0,10.0291,1965.54,1.0,0
10.0,19.5186,4.29618,5.0,0
6.0,14.805,2.65414,14.0,0
8.0,15.3825,5.35423,3.0,0
7.0,10.0813,6.04135,9.0,0
7.0,10.0005,7.58032,5.0,0
8.0,11.2073,20.2306,11.0,0
7.0,10.2635,18.5012,3.0,0
8.0,10.1845,27.1744,2.0,0
8.0,13.0236,49.1233,6.0,0
8.0,0.0,38.7315,9.0,0
5.0,10.0905,501.081,2.0,0
8.0,11.9456,1247.73,12.0,0
7.0,10.1176,1736.58,9.0,0
7.0,12.0956,1270.17,3.0,0
7.0,11.0823,1418.57,5.0,0
8.0,10.0061,1365.24,11.0,0
8.0,10.6444,1451.82,4.0,0
9.0,11.1251,1451.82,2.0,0
8.0,11.0222,1470.04,10.0,0
8.0,12.0265,1598.48,4.0,0
8.0,11.545,1846.69,1.0,0
8.0,10.8963,1509.87,8.0,0
9.0,12.8574,1999.09,2.0,0
9.0,10.8979,1545.26,2.0,0
8.0,10.0249,1528.83,1.0,0
8.0,10.7287,1537.02,3.0,0
10.0,11.8983,1615.66,2.0,0
7.0,10.6613,1542.51,5.0,0
8.0,10.0125,1598.48,9.0,0
7.0,10.8374,1763.08,4.0,0
8.0,11.0165,1923.95,2.0,0
8.0,12.9028,1815.69,3.0,0
8.0,10.0046,1846.69,1.0,0
8.0,11.2929,1915.4,3.0,0
8.0,10.9504,1955.06,2.0,0
8.0,16.929,2.34506,1.0,0
10.0,13.5253,2.12881,2.0,0
5.0,10.9242,8.49766,3.0,0
6.0,11.8247,29.0393,3.0,0
8.0,10.017,29.9295,5.0,0
9.0,10.013,35.2158,2.0,0
7.0,10.4108,702.732,1.0,0
9.0,11.4092,1641.78,2.0,0
9.0,0.0,1589.96,5.0,0
9.0,11.6189,1727.32,3.0,0
7.0,10.2481,1722.71,3.0,0
8.0,11.1814,1827.05,1.0,0
8.0,10.1109,1884.93,3.0,0
9.0,22.126,3.70665,1.0,0
9.0,23.681,20.8395,6.0,0
3.0,10.0671,2.25237,6.0,0
6.0,11.149,34.6468,6.0,0
7.0,11.2827,208.311,6.0,0
12.0,11.1277,205.879,5.0,0
6.0,10.3504,210.77,5.0,0
6.0,0.0,210.77,3.0,0
6.0,10.6989,284.403,5.0,0
8.0,11.4491,1254.42,5.0,0
9.0,11.3072,1886.61,3.0,0
5.0,10.107,1333.97,2.0,0
4.0,10.4867,1353.13,2.0,0
8.0,10.3886,1446.65,6.0,0
8.0,10.3729,1499.15,2.0,0
8.0,11.0822,1516.61,4.0,0
9.0,10.1737,1516.61,3.0,0
8.0,11.4174,1614.22,4.0,0
7.0,11.2219,1869.87,5.0,0
8.0,10.2359,1752.12,4.0,0
9.0,10.37,1849.99,4.0,0
8.0,10.5826,1965.54,5.0,0
10.0,10.1967,1908.59,1.0,0
7.0,10.5474,1910.29,2.0,0
9.0,10.9751,1922.24,2.0,0
8.0,11.4376,1955.06,3.0,0
10.0,10.1303,1965.54,5.0,0
8.0,10.0273,9.38868,5.0,0
6.0,10.2878,6.88776,4.0,0
2.0,10.1877,13.4119,4.0,0
9.0,10.0164,22.1812,1.0,0
2.0,10.0964,52.5727,4.0,0
9.0,12.3966,451.764,3.0,0
7.0,0.0,438.246,4.0,0
7.0,10.5539,1255.54,4.0,0
7.0,10.0478,1499.15,3.0,0
9.0,11.1064,1587.13,3.0,0
8.0,10.7569,1692.28,3.0,0
8.0,12.1377,1791.59,2.0,0
8.0,11.2884,1786.81,2.0,0
8.0,0.0,1786.81,4.0,0
8.0,10.4553,1841.76,2.0,0
8.0,10.7135,1956.8,5.0,0
8.0,10.8392,1993.76,2.0,0
12.0,11.4372,13.5111,3.0,0
8.0,10.9468,35.3478,1.0,0
8.0,10.283,1617.1,4.0,0
8.0,10.279,1671.3,1.0,0
8.0,10.7783,1719.64,1.0,0
8.0,0.0,1719.64,2.0,0
7.0,10.1211,1833.58,1.0,0
9.0,10.0301,1893.34,4.0,0
11.0,13.4221,37.4942,5.0,0
12.0,10.7267,58.1512,4.0,0
12.0,10.0534,99.1889,3.0,0
7.0,11.3052,208.687,4.0,0
12.0,10.3406,210.77,3.0,0
